CHECK_ITEM_L,HISP,SEX,SCRMCTRL
,1,2,3.96582e+19
,1,1,3.96582e+19
,1,1,3.96582e+19
,1,2,3.96582e+19
,5,2,3.96582e+19
,4,1,3.96582e+19
,4,2,3.96582e+19
,2,1,3.96582e+19
,3,2,3.96583e+19
,3,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,3,1,3.96583e+19
,1,2,3.96583e+19
,3,2,3.96583e+19
,3,1,3.96583e+19
,2,1,3.96583e+19
,2,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,3,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,3,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,3,2,3.96583e+19
,3,1,3.96583e+19
,3,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,2,2,3.96583e+19
,2,2,3.96583e+19
,3,2,3.96583e+19
,3,1,3.96583e+19
,1,1,3.96583e+19
,3,2,3.96583e+19
,2,1,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,2,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,5,2,3.96583e+19
,4,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,3,2,3.96583e+19
,3,1,3.96583e+19
,3,1,3.96583e+19
,3,2,3.96583e+19
,3,2,3.96583e+19
,3,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,3,1,3.96583e+19
,3,2,3.96583e+19
,1,1,3.96583e+19
,3,1,3.96583e+19
,3,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,1,2,3.96583e+19
,1,1,3.96583e+19
,2,1,3.96583e+19
,4,1,3.96584e+19
,1,1,3.96584e+19
,3,2,3.96584e+19
,3,1,3.96584e+19
,3,2,3.96584e+19
,2,2,3.96584e+19
,1,1,3.96584e+19
,1,1,3.96584e+19
,1,1,3.96584e+19
,1,2,3.96584e+19
,1,1,3.96584e+19
,2,2,3.96585e+19
,2,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,2,2,3.96585e+19
,2,1,3.96585e+19
,3,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,3,2,3.96585e+19
,3,1,3.96585e+19
,3,1,3.96585e+19
,3,1,3.96585e+19
,3,1,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
1.0,3,1,3.96585e+19
,2,2,3.96585e+19
,2,2,3.96585e+19
,2,2,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,2,1,3.96585e+19
,1,2,3.96585e+19
,2,2,3.96585e+19
,2,2,3.96585e+19
,2,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,3,1,3.96585e+19
,3,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,2,2,3.96585e+19
,2,1,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,3,1,3.96585e+19
,3,2,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,4,2,3.96585e+19
,4,1,3.96585e+19
,3,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96585e+19
,2,1,3.96585e+19
,4,2,3.96585e+19
,4,1,3.96585e+19
,4,1,3.96585e+19
,5,2,3.96585e+19
,4,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,1,2,3.96585e+19
,1,1,3.96585e+19
,2,2,3.96585e+19
,3,1,3.96585e+19
,1,1,3.96585e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,2,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,2,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,2,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,2,2,3.96586e+19
,2,1,3.96586e+19
,3,2,3.96586e+19
,3,1,3.96586e+19
,1,1,3.96586e+19
,4,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,5,1,3.96586e+19
,3,2,3.96586e+19
,1,2,3.96586e+19
,2,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,3,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,3,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,3,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,3,2,3.96586e+19
,1,1,3.96586e+19
,3,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,4,1,3.96586e+19
,4,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,3,1,3.96586e+19
,3,2,3.96586e+19
,3,2,3.96586e+19
,3,1,3.96586e+19
,3,2,3.96586e+19
,3,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,1,1,3.96586e+19
,1,1,3.96586e+19
,1,2,3.96586e+19
,3,1,3.96586e+19
,3,2,3.96586e+19
,1,2,3.96589e+19
,1,1,3.96589e+19
,1,2,3.96589e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,2,1,3.9659e+19
,2,2,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,4,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,2,1,3.9659e+19
,2,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,3,2,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,2,1,3.9659e+19
,1,1,3.9659e+19
,1,2,3.9659e+19
,1,2,3.9659e+19
,2,1,3.9659e+19
,2,2,3.9659e+19
,5,1,3.9659e+19
,5,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.9659e+19
,1,1,3.9659e+19
,5,1,3.9659e+19
,1,2,3.9659e+19
,1,1,3.96591e+19
,1,2,3.96591e+19
,1,2,3.96592e+19
,1,1,3.96592e+19
,1,2,3.96592e+19
,3,2,3.96592e+19
,3,1,3.96592e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,3,1,3.96593e+19
,3,2,3.96593e+19
,3,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,2,2,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
1.0,1,2,3.96593e+19
,1,1,3.96593e+19
,4,1,3.96593e+19
,4,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,4,1,3.96593e+19
,4,2,3.96593e+19
,4,1,3.96593e+19
,4,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,4,2,3.96593e+19
,4,2,3.96593e+19
,4,1,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,2,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,3,2,3.96593e+19
,3,1,3.96593e+19
,3,1,3.96593e+19
,4,1,3.96593e+19
,4,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,3,1,3.96593e+19
,3,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,5,2,3.96593e+19
,1,1,3.96593e+19
,3,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,3,2,3.96593e+19
,2,1,3.96593e+19
,2,2,3.96593e+19
,4,2,3.96593e+19
,4,1,3.96593e+19
,4,1,3.96593e+19
,4,2,3.96593e+19
,4,1,3.96593e+19
,1,2,3.96593e+19
,3,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,2,1,3.96593e+19
,2,1,3.96593e+19
,3,2,3.96593e+19
,3,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,3,1,3.96593e+19
,3,2,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
1.0,1,1,3.96593e+19
,1,2,3.96593e+19
,1,2,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,1,3.96593e+19
,1,2,3.96593e+19
,3,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,2,1,3.96594e+19
,2,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,3,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,2,2,3.96594e+19
,2,1,3.96594e+19
,2,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,2,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,4,2,3.96594e+19
,4,1,3.96594e+19
,2,2,3.96594e+19
,2,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,3,1,3.96594e+19
,5,2,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,2,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,1,2,3.96594e+19
,3,1,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,3,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,1,1,3.96594e+19
,1,2,3.96594e+19
,2,1,3.96594e+19
,2,1,3.96594e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,3,1,3.96595e+19
,3,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,3,2,3.96595e+19
,4,2,3.96595e+19
,4,1,3.96595e+19
,4,1,3.96595e+19
,4,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,5,2,3.96595e+19
,1,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,3,2,3.96595e+19
,1,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,4,1,3.96595e+19
,4,2,3.96595e+19
,2,2,3.96595e+19
,2,2,3.96595e+19
,2,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,2,2,3.96595e+19
,4,1,3.96595e+19
,4,2,3.96595e+19
,1,2,3.96595e+19
,1,1,3.96595e+19
,4,2,3.96595e+19
,1,1,3.96595e+19
,4,2,3.96595e+19
,4,1,3.96595e+19
,1,1,3.96595e+19
,3,2,3.96595e+19
,3,1,3.96595e+19
,3,2,3.96595e+19
,1,1,3.96595e+19
,1,2,3.96595e+19
,3,1,3.96595e+19
,3,2,3.96595e+19
,3,1,3.96596e+19
,1,1,3.96596e+19
,4,1,3.96596e+19
,4,2,3.96596e+19
,4,1,3.96596e+19
,4,1,3.96596e+19
,4,2,3.96596e+19
,1,1,3.96596e+19
,1,1,3.96596e+19
,1,2,3.96596e+19
,1,1,3.96596e+19
,1,1,3.96596e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,2,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,3,1,3.96597e+19
,3,2,3.96597e+19
,5,2,3.96597e+19
,3,1,3.96597e+19
,2,2,3.96597e+19
,2,1,3.96597e+19
,2,2,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,2,1,3.96597e+19
,2,2,3.96597e+19
,3,2,3.96597e+19
,3,1,3.96597e+19
,4,1,3.96597e+19
,4,2,3.96597e+19
,4,2,3.96597e+19
,1,2,3.96597e+19
,3,1,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,2,2,3.96597e+19
,2,1,3.96597e+19
,3,1,3.96597e+19
,3,2,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,5,2,3.96597e+19
,3,1,3.96597e+19
,3,2,3.96597e+19
,1,2,3.96597e+19
,3,1,3.96597e+19
,3,2,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,2,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,2,1,3.96597e+19
,2,2,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,3,1,3.96597e+19
,3,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,2,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,3,1,3.96597e+19
,3,2,3.96597e+19
,3,2,3.96597e+19
,2,1,3.96597e+19
,2,2,3.96597e+19
,2,1,3.96597e+19
,4,1,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,1,3.96597e+19
,1,2,3.96597e+19
,1,2,3.96597e+19
,3,1,3.96599e+19
,1,2,3.96599e+19
,1,1,3.96599e+19
,1,1,3.96599e+19
,5,2,3.96599e+19
,3,1,3.96599e+19
,1,2,3.96599e+19
,1,1,3.96599e+19
,4,1,3.96599e+19
,4,2,3.96599e+19
,4,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,5,1,3.966e+19
,5,2,3.966e+19
,2,1,3.966e+19
,2,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,3,2,3.966e+19
,2,1,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,2,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,3,2,3.966e+19
,1,1,3.966e+19
,3,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,2,2,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,5,1,3.966e+19
,4,1,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,3,2,3.966e+19
,3,2,3.966e+19
,3,1,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,3,1,3.966e+19
,3,2,3.966e+19
,3,1,3.966e+19
,3,2,3.966e+19
,3,1,3.966e+19
,3,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,1,1,3.966e+19
,1,2,3.966e+19
,4,2,3.966e+19
,1,2,3.966e+19
,1,1,3.966e+19
,3,2,3.966e+19
,2,2,3.966e+19
,5,1,3.966e+19
,1,1,3.984e+19
,1,1,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,3,1,3.984e+19
,3,2,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,2,2,3.984e+19
,2,1,3.984e+19
,3,1,3.984e+19
,3,2,3.984e+19
,1,1,3.984e+19
,2,1,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,2,2,3.984e+19
,1,1,3.984e+19
,1,2,3.984e+19
,1,1,3.984e+19
,3,1,3.98401e+19
,4,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,2,3.98401e+19
,3,2,3.98401e+19
,3,1,3.98401e+19
,5,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,3,1,3.98401e+19
,3,1,3.98401e+19
,3,1,3.98401e+19
,3,2,3.98401e+19
,3,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,3,2,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,4,2,3.98401e+19
,3,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,2,2,3.98401e+19
,3,2,3.98401e+19
,1,2,3.98401e+19
,1,2,3.98401e+19
,3,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,2,1,3.98401e+19
,2,2,3.98401e+19
,2,2,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,2,2,3.98401e+19
,2,2,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98401e+19
,1,2,3.98401e+19
,1,1,3.98401e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,4,2,3.98402e+19
,1,1,3.98402e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,1,2,3.98402e+19
,1,2,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,1,2,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,1,2,3.98402e+19
,3,1,3.98402e+19
,1,2,3.98402e+19
,1,1,3.98402e+19
,2,1,3.98402e+19
,1,2,3.98402e+19
,3,2,3.98402e+19
,2,2,3.98402e+19
,3,2,3.98403e+19
,1,1,3.98403e+19
,1,2,3.98403e+19
,4,1,3.98403e+19
,4,2,3.98403e+19
,4,2,3.98403e+19
,4,1,3.98403e+19
,1,2,3.98403e+19
,1,2,3.98403e+19
,1,1,3.98403e+19
,1,1,3.98403e+19
,1,2,3.98403e+19
,1,1,3.98403e+19
,1,2,3.98403e+19
,1,1,3.98403e+19
,1,2,3.98403e+19
,1,1,3.98403e+19
